year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,mean_price_by_fuel,median_price_by_fuel,car_age,mean_price_by_age,mean_price_by_transmission,median_price_by_transmission
2006.0,229999.0,80000.0,Diesel,Manual,10.5,2179,2179,290.0,7.0,647996.1115363587,525000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2016.0,550000.0,80000.0,Diesel,Manual,15.96,2523,2523,180.0,9.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,850000.0,110000.0,Diesel,Manual,12.99,2494,2494,200.0,8.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2011.0,370000.0,120000.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2013.0,250000.0,27000.0,Petrol,Manual,20.92,998,998,90.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2007.0,95000.0,70000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2010.0,180000.0,70000.0,Petrol,Manual,18.9,1061,1061,84.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2016.0,650000.0,50000.0,Diesel,Automatic,17.45,1493,1493,240.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2018.0,530000.0,60000.0,Diesel,Manual,25.4,1186,1186,190.25,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,610000.0,15000.0,Petrol,Manual,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2010.0,265000.0,135000.0,Diesel,Manual,14.0,2498,2498,260.0,8.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2018.0,560000.0,26300.0,Petrol,Manual,23.84,1199,1199,114.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2014.0,430000.0,120000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2017.0,711000.0,35000.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,511000.0,30000.0,Petrol,Manual,20.85,1197,1197,115.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,450000.0,165000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2015.0,325000.0,50000.0,Petrol,Manual,17.57,1193,1193,140.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2013.0,434999.0,120000.0,Diesel,Manual,21.64,1461,1461,200.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2010.0,210000.0,100000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2007.0,160000.0,120000.0,Petrol,Manual,15.0,1586,1586,145.0,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2017.0,650000.0,70000.0,Petrol,Manual,17.5,1373,1373,130.0,7.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,320000.0,72000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2017.0,290000.0,50000.0,Petrol,Manual,23.01,999,999,91.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,80000.0,30000.0,Petrol,Manual,25.4,624,624,51.0,4.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,1100000.0,20000.0,Diesel,Manual,14.1,2179,2179,320.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,600000.0,110000.0,Diesel,Manual,26.21,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,340000.0,25000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,750000.0,120000.0,Diesel,Manual,12.99,2494,2494,200.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2006.0,100000.0,40000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2019.0,395000.0,10000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2010.0,200000.0,65000.0,Petrol,Manual,18.9,1061,1061,84.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2019.0,450000.0,10000.0,CNG,Manual,21.94,1196,1196,85.0,5.0,317666.60784313723,330000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2012.0,180000.0,110000.0,Petrol,Manual,13.87,1390,1390,110.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2008.0,190000.0,120000.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2015.0,310000.0,72000.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,351000.0,89100.0,Diesel,Manual,23.2,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2006.0,190000.0,94000.0,Petrol,Manual,17.4,1599,1599,148.0,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2015.0,225000.0,120000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,130000.0,110000.0,Petrol,Manual,16.2,995,995,90.3,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,1000000.0,50000.0,Diesel,Manual,28.09,1248,1248,200.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2004.0,55000.0,90000.0,Diesel,Manual,16.8,1405,1405,12.5,5.0,647996.1115363587,525000.0,21.0,107384.79591836735,451816.6323673071,400000.0
2014.0,330000.0,23000.0,Petrol,Manual,18.2,1199,1199,108.5,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,166000.0,50000.0,Petrol,Manual,16.8,796,796,59.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,200000.0,300000.0,Diesel,Manual,14.0,2498,2498,260.0,8.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2011.0,140000.0,50000.0,Petrol,Manual,20.92,998,998,90.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2017.0,370000.0,140000.0,CNG,Manual,21.94,1196,1196,85.0,5.0,317666.60784313723,330000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2019.0,720000.0,16000.0,Petrol,Automatic,17.4,1197,1197,117.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2015.0,500000.0,126000.0,Diesel,Manual,21.19,1396,1396,219.66,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,570000.0,15000.0,Petrol,Manual,20.14,1197,1197,113.75,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2010.0,210000.0,200000.0,Petrol,Manual,17.5,1197,1197,114.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2009.0,120000.0,120000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2005.0,95000.0,120000.0,Petrol,Manual,15.3,1341,1341,115.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2010.0,196000.0,110000.0,Petrol,Automatic,16.95,1197,1197,111.8,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,1322916.4973913042,850000.0
2016.0,392000.0,38000.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2010.0,150000.0,104000.0,Petrol,Manual,15.0,1368,1368,116.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2017.0,595000.0,120000.0,Petrol,Manual,15.4,1497,1497,145.0,7.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,833000.0,35000.0,Diesel,Automatic,24.3,1248,1248,200.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2011.0,280000.0,210000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2003.0,35000.0,35000.0,Petrol,Manual,16.1,796,796,59.0,4.0,384050.7800201816,320000.0,22.0,102849.97222222222,451816.6323673071,400000.0
2009.0,180000.0,85000.0,Diesel,Manual,21.1,1248,1248,113.0,5.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2012.0,225000.0,80000.0,Petrol,Manual,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2012.0,1400000.0,50000.0,Diesel,Automatic,14.84,2143,2143,400.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,1322916.4973913042,850000.0
2009.0,340000.0,40000.0,Diesel,Manual,23.0,1396,1396,22.4,5.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2010.0,550000.0,216000.0,Diesel,Manual,12.8,2494,2494,20.4,8.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2017.0,400000.0,65000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2006.0,90000.0,100000.0,Petrol,Manual,15.3,1341,1341,115.0,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2015.0,650000.0,84000.0,Diesel,Manual,28.09,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,730000.0,210000.0,Diesel,Manual,12.99,2494,2494,200.0,7.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2010.0,125000.0,60000.0,Petrol,Manual,15.26,1150,1150,110.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2006.0,81000.0,100000.0,Petrol,Manual,15.3,1341,1341,115.0,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2007.0,170000.0,78000.0,Petrol,Manual,16.1,1298,1298,11.5,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2002.0,81000.0,161000.0,Petrol,Manual,13.0,1493,1493,13.1,5.0,384050.7800201816,320000.0,23.0,103789.42105263157,451816.6323673071,400000.0
2005.0,95000.0,70000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2010.0,55000.0,50000.0,Petrol,Manual,26.0,624,624,48.0,4.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2017.0,880000.0,65000.0,Diesel,Manual,19.98,1461,1461,245.0,8.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,200000.0,50000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,480000.0,25000.0,Petrol,Manual,20.52,1197,1197,113.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2013.0,480000.0,100000.0,Diesel,Manual,15.96,2523,2523,195.0,9.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,700000.0,6000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2016.0,850000.0,72113.0,Diesel,Manual,21.9,1498,1498,200.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,300000.0,40000.0,Diesel,Manual,23.57,1396,1396,140.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2017.0,650000.0,8000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2010.0,220000.0,20000.0,Petrol,Manual,21.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2014.0,300000.0,45000.0,Diesel,Manual,19.09,1405,1405,135.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,450000.0,80000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,400000.0,90000.0,Diesel,Manual,25.2,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2018.0,1030000.0,25000.0,Diesel,Manual,25.1,1248,1248,200.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2010.0,190000.0,100000.0,Diesel,Manual,18.8,1248,1248,200.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2006.0,140000.0,60000.0,Petrol,Manual,16.6,1388,1388,16.3,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2018.0,800000.0,30000.0,Diesel,Manual,21.19,1396,1396,219.66,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2007.0,229999.0,120000.0,Diesel,Manual,10.5,2609,2609,290.0,7.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2011.0,300000.0,80000.0,Diesel,Manual,13.93,2179,2179,320.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2011.0,375000.0,69000.0,Diesel,Manual,20.54,1598,1598,250.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2010.0,140000.0,75000.0,Petrol,Manual,18.6,1199,1199,108.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2004.0,60000.0,113000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,21.0,107384.79591836735,451816.6323673071,400000.0
2014.0,420000.0,90000.0,Diesel,Manual,24.4,1120,1120,180.4,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2012.0,300000.0,100000.0,Diesel,Manual,23.08,1461,1461,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2012.0,150000.0,110000.0,Diesel,Manual,22.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2015.0,600000.0,90000.0,Diesel,Manual,22.77,1498,1498,205.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2011.0,204999.0,100000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2017.0,625000.0,50000.0,Diesel,Manual,25.4,1186,1186,190.25,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,280000.0,200000.0,Diesel,Manual,20.5,1248,1248,209.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2014.0,1050000.0,146000.0,Diesel,Automatic,13.01,2199,2199,436.39,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,1322916.4973913042,850000.0
2009.0,250000.0,80000.0,Petrol,Manual,12.9,1598,1598,148.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2010.0,535000.0,96443.0,Diesel,Manual,11.57,2179,2179,320.0,7.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2009.0,400000.0,100000.0,Petrol,Automatic,11.7,2354,2354,222.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,1322916.4973913042,850000.0
2019.0,610000.0,10000.0,Petrol,Automatic,21.21,1197,1197,113.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2014.0,509999.0,110000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,521000.0,86000.0,Diesel,Manual,14.0,2179,2179,320.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,511000.0,100000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,451000.0,91000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2009.0,170000.0,100000.0,Petrol,Manual,20.36,1197,1197,111.8,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2013.0,450000.0,120000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2011.0,375000.0,90000.0,Petrol,Manual,17.0,1497,1497,146.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2016.0,305000.0,60000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,315000.0,51500.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,250000.0,60000.0,Diesel,Manual,22.1,1248,1248,190.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,200000.0,104500.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2012.0,400000.0,120000.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,509999.0,100000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2008.0,375000.0,90000.0,Petrol,Manual,13.5,1799,1799,172.0,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2005.0,150000.0,150000.0,Petrol,Manual,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2006.0,75000.0,60000.0,Petrol,Automatic,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,1322916.4973913042,850000.0
2015.0,465000.0,50000.0,Petrol,Manual,17.43,1396,1396,135.3,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,700000.0,10000.0,Diesel,Manual,24.0,1186,1186,190.24,5.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,950000.0,120000.0,Diesel,Manual,15.4,1997,1997,280.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,610000.0,40000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,235000.0,50000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2017.0,330000.0,90000.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,472000.0,90000.0,Diesel,Manual,20.45,1461,1461,200.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2019.0,585000.0,10000.0,Petrol,Manual,21.21,1197,1197,113.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2018.0,500000.0,10000.0,Diesel,Manual,23.5,909,909,98.0,8.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2019.0,360000.0,27000.0,Petrol,Manual,23.95,998,998,90.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2016.0,649000.0,70000.0,Diesel,Manual,26.59,1248,1248,190.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,200000.0,50000.0,Petrol,Manual,16.8,796,796,59.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,400000.0,110000.0,Diesel,Manual,24.0,1120,1120,160.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2015.0,250000.0,100000.0,Diesel,Manual,27.62,793,793,125.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2018.0,1200000.0,50000.0,Diesel,Manual,17.3,1497,1497,300.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2009.0,250000.0,105000.0,Diesel,Manual,17.8,1248,1248,190.0,5.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2013.0,819999.0,110000.0,Diesel,Manual,12.99,2494,2494,200.0,8.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2014.0,800000.0,60000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,429000.0,49102.0,Petrol,Manual,18.88,999,999,170.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2010.0,150000.0,60000.0,Petrol,Manual,17.92,1086,1086,96.1,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2012.0,170000.0,90000.0,Diesel,Manual,25.44,936,936,150.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2013.0,360000.0,81000.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,570000.0,80000.0,Diesel,Manual,25.4,1186,1186,190.25,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2012.0,350000.0,105000.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2017.0,700000.0,227000.0,Petrol,Manual,17.5,1373,1373,130.0,7.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
